BUFO, (Latin) a black tincture in alchemy [n -S]
BUGS, BUGto annoy [v]
BUHL, a form of marquetry with e.g. gold and silver inlaid in tortoiseshellalso BOULLE
BUHR, a cellularflinty rock
BUIK, (Scots) a bookalso BUKE [n -S]
BUKE, (Scots) a bookalso BUIK [n -S]
BULB, to swell outform bulbs [v -ED
BULK, to gather into a mass [v -ED-ING
BULL, an uncastrated male of the cattle family [n -S] / to copulate with a cow [v -ED-ING
BUMF, paperworkalso BUMPH [n -S]
BUMP, to knock against [v -ED-ING
BUMS, BUMto live idly [v]
BUNA, a kind of artificial rubber made from butadiene [n -S]
BUND, to make an embankment [v -ED-ING
BUNG, to plug with a stopper [v -ED-ING
BUNK, to go to bed [v -ED-ING
BUNN, a kind of sweet roll or cakealso BUN [n -S]
BUNS, BUNa small sweet cake [n]
BUNT, to push with the hornsbutt [v -ED
BUOY, to mark with a warning float [v -ED-ING
BURA, (Russian) a violent blizzard blowing from the NE in Siberia and central Asiaalso BURAN [n -S]
BURB, (short for) a suburb [n -S]
BURD, (Scots) a bird [n -S]
BURG, a fortified town [n -S]
BURK, (colloquial) a foolalso BERK [n -S]
BURL, to finish cloth by removing knots [v -ED-ING
BURN, to destroy by fire [v BURNT or BURNED or YBRENTYBRENT
BURP, to belch [v -ED-ING
BURR, to remove the rough edge fromalso BUR [v -ED
BURS, BURto remove a rough edge from
BURY, to put in the ground and cover with earth [v BURIEDBURYING
BUSH, to cover with shrubs [v -ED-ING
BUSK, to perform in the street for donations [v -ED-ING
BUSS, to kiss [v -ED-ING
BUST, to breakshatter [v -ED
BUSY, to occupy oneself [v BUSIEDBUSYING
BUTE, a shortened form of Butazolidin [n -S]
BUTS, BUTto put forward as an objection [v]
BUTT, to hit with the head [v -ED-ING
BUYS, BUYto purchase [v]
BUZZ, to make a vibrating sound [v -ED-ING
BYDE, (Scots) to bide [v BYDEDBYDING
BYES, BYEa pass to the next round (of a competition
BYKE, (Scots) a nest of wasps or wild bees; a swarmthrong [n -S] / to swarm [v BYKED
BYRE, a cow shed [n -S]
BYRL, to carousealso BIRL
BYTE, a set of usually eight binary digits (bits) considered as a unit [n -S]
CAAS, CAA(Scots) to call [v]
CABA, (French) a woman's work basket [n -S]
CABS, CABto travel by taxicab [v]
CACA, (slang) faecesalso KAK
CACK, faecesrubbish
CADE, a Mediterranean medicinal shrub [n -S]
CADI, (Arabic) a civil judge in a Muslim countryalso CAID
CADS, CADan ungentlemanly man [n]
CAFE, a small restaurant [n -S]
CAFF, (slang) cafealso CAF [n -S]
CAFS, CAF(short for) a cafeteria or cafe [n]
CAGE, to cage [v CAGEDCAGING
CAGS, CAG(short for) cagoule
CAGY, shrewdalso CAGEY [adj CAGIER
CAID, (Arabic) a North African chiefalso CADI
CAIN, (Gaelic) a tenanted farm rent paid in kindalso KAIN
CAKE, to form into a hardened mass [v CAKEDCAKING
CAKY, lumpyalso CAKEY [adj CAKIER
CALF, a young cow [n CALVES] / the skin of a calfcalfskin [n -S]
CALK, to make the seams of a ship watertightalso CAULK [v -ED
CALL, to summon [v -ED-ING
CALM, to become not agitated [v -ED-ING
CALO, A non-combatant servant to a soldier in the Roman army [n -S]
CALP, in Irelanda dark shaly limestone [n -S]
CALS, CAL(short for) calorie
CALX, (Latin) a mineral residue [n CALXES or CALCES]
CAMA, the hybrid offspring of a camel and a llama [n -S]
CAME, a lead rod for framing a pane in a leaded or stained glass window [n -S]
CAMI, (short for) camisole [n -S]
CAMO, (short for) camouflage [n -S]
CAMP, to live in the open [v -ED-ING
CAMS, CAMto whiten with camstone
CANE, to beat with a flexible rod [v CANEDCANING
CANG, (Portuguese) a wooden collar used to punish criminals in Chinaalso CANGUE [n -S]
CANN, to direct steering [v -ED-ING
CANS, CANto put in a cylindrical container [v]
CANT, to tilt or slant [v -ED-ING
CANY, like caneabounding in cane [adj CANIER
CAPA, (Spanish) a type of cloak [n -S]
CAPE, a head or point of land jutting into the sea or a lake [n -S] / to keep a course towards a cape [v CAPEDCAPING
CAPH, (Hebrew) the eleventh letter of the Hebrew alphabetalso KAF
CAPI, CAPO(Italian) the head of a branch of the Mafia [n]
CAPO, (Italian) the head of a branch of the Mafia [n CAPOS or CAPI]
CAPS, CAPto provide with a type of head covering [v]
CARB, (short for) a carburettor [n -S]
CARD, to comb wool [v -ED-ING
CARE, to be concerned [v CAREDCARING
CARK, (archaic) to worry [v -ED-ING
CARL, a ruderustic man; a churl
CARN, a mound of stones set up as a memorialalso CAIRN [n -S]
CARP, to find fault with unreasonably [v -ED-ING
CARR, (Old Norse) an alder wood [n -S]
CARS, CARa self-propelled wheeled vehicle [n]
CART, to convey in a two wheeled vehicle [v -ED-ING
CASA, (Italian) a housea mansion [n -S]
CASE, to put in a container [v CASEDCASING
CASH, to convert into ready money [v -ED-ING
CASK, to store in a strong barrel [v -ED-ING
CAST, to throw with force [v COOST or CAST or CASTEDCASTING
CATE, (archaic) a dainty or choice food [n -S]
CATS, CATto vomit [v]
CAUF, a coalminer's basketalso CORF [n CAUVES]
CAUK, an opaquecompact variety of barite
CAUL, a foetal membrane covering the head [n -S]
CAUM, (Scots) to whiten with camstonealso CAM [v -ED
CAUP, (Scots) a two-handed drinking bowl [n -S]
CAVA, (Spanish) a special Spanish wineused for toasts [n -S]
CAVE, to hollow out [v CAVEDCAVING
CAVY, a kind of South American rodent [n CAVIES]
CAWK, an opaquecompact variety of barite
CAWS, CAWto cry like a crow
CAYS, CAYa small low island of coral
CAZH, (slang) casualalso CAZ [adj]
CEAS, (Shakespeare) enough saidalso CAESE
CECA, CECUM(Latin) a bodily cavity with one opening
CEDE, to yield [v CEDEDCEDING
CEDI, a monetary unit of Ghana [n -S]
CEES, CEEthe letter C [n]
CEIL, to furnish with a ceiling [v -ED-ING
CELL, to store in a honeycomb [v -ED-ING
CELS, CEL(short for) celluloid
CELT, a prehistoric stone axehead [n -S]
CENS, (French) a nominal annual payment given to the owner of an estate or property in recognition of his or her title [n]
CENT, a coin worth 1/100th of a dollar [n -S]
CEPE, a large mushroomalso CEP [n -S]
CEPS, CEPa large mushroom
CERE, to wrap in a waxy cloth [v CEREDCERING
CERO, (Spanish) a large spiny-finned food fish [n -S]
CERT, (short for) a certainty [n -S]
CESS, to tax or assess [v -ED-ING
CETE, a group of badgers [n -S]
CHAD, a bit of paper punched out of paper tape or cards [n -S]
CHAI, (Romany) feminine of chala fellow
CHAL, (Romany) a fellowa person [n -S]
CHAM, (obsolete) a prince or chief; a governoralso CHAGAN
CHAO, (Vietnamese) a monetary unit of Vietnamalso HAO [n -S]
CHAP, to cause to crack [v CHAPPEDCHAPT
CHAR, to burn slightlyscorch [v CHARRED
CHAS, CHA(colloquial) tea [n]
CHAT, to talk informally [v CHATTEDCHATTING
CHAV, (colloquial) a young working class person who wears casual sports clothes [n -S]
CHAW, to chew esp. tobacco [v -ED-ING
CHAY, (Tamil) an Indian plant of the madder family whose root chayroot yields a red dyealso CHAYA
CHEF, to work as a chef [v CHEFED or CHEFFEDCHEFING or CHEFFING
CHEM, (short for) a chemistry class or course [n -S]
CHER, (French) dear [adj]
CHEW, to grind with the teeth [v -ED-ING
CHEZ, (French) at the home of [prep]
CHIA, a Mexican herb with edible seeds [n -S]
CHIB, (Scots) to slash with a sharp weapon [v CHIBBEDCHIBBING
CHIC, elegance [n -S] / smartly elegant [adj CHICERCHICEST
CHID, CHIDEto scold [v]
CHIK, (Hindi) a slatted blind [n -S]
CHIN, to hold with the lower part of the face [v CHINNEDCHINNING
CHIP, to break a small piece from [v CHIPPEDCHIPPING
CHIS, CHIthe twenty-second letter of the Greek alphabet
CHIT, (dialect) to sprout [v CHITTEDCHITTING
CHIV, to cur with a kind of knifealso CHIVE
CHIZ, to swindlealso CHIZZ [v CHIZZED
CHOC, (colloquial) a chocolate [n -S]
CHOG, (dialect) the core of a piece of fruit [n -S]
CHON, (Korean) a Korean monetary unitalso JEON [n -S]
CHOP, to sever with a sharp tool [v CHOPPEDCHOPPING
CHOU, (French) a cabbage; an ornamental soft rosette; a cream bun [n CHOUX]
CHOW, to eat [v -ED-ING
CHUB, a species of freshwater fish of the Cyprinidae or Carp familyaka cheven [n -S]
CHUG, to move with a dull explosive sound [v CHUGGEDCHUGGING
CHUM, to be close friends with someone [v CHUMMEDCHUMMING
CHUR, (New Zealand) an informal expression of agreement [interj]
CHUT, (French) to utter an expression of impatience [v -ED-ING
CIAO, (Italian) an informal greeting or farewell [interj]
CIDE, (Shakespeare) to decide [v CIDEDCIDING
CIDS, CIDa chief
CIEL, to provide with a ceilingalso CEIL [v -ED
CIGS, CIG(short for) cigarette
CILL, a sill [n -S]
CINE, a motion picture [n -S]
CINQ, (French) the number fivealso CINQUE [n -S]
CION, a cutting from a plant or tree [n -S]
CIRE, (French) a fabric with a waxed finish [n -S]
CIRL, a species of bunting [n -S]
CIST, a tomb consisting of a stone chest covered with stone slabs [n -S]
CITE, to quote as an authority or example [v CITEDCITING
CITO, (Latin) quickly [adv]
CITS, CIT(archaic) a contemptuous term for one who is not a gentleman [n]
CITY, a large town [n CITIES]
CIVE, a herb of the onion familyalso CHIVE [n -S]
CLAD, to cover one material with another [v CLADDEDCLADDING
CLAG, to stick [v CLAGGEDCLAGGING
CLAM, to dig for the edible shellfish clams [v CLAMMEDCLAMMING
CLAN, a united group of families [n -S]
CLAP, the noise of striking two things together [v CLAPPEDCLAPT
CLAT, (Scots) to scratchscrape [v CLATTED
CLAW, to scratch with sharpcurved toenails [v -ED
CLAY, to purify (e.g. sugar) with clay [v -ED-ING
CLEF, a character placed on the stave by which the absolute pitch of the following notes is fixed [n -S]
CLEG, a horsefly [n -S]
CLEM, to starve [v CLEMMEDCLEMMING
CLEW, a corner of a sail with a hole to attach ropes [n -S] / to attach a rope to the corner of a sail [v -ED-ING
CLIP, to trim by cutting [v CLIPT or CLIPPEDCLIPPING
CLIT, (vulgar slang) the clitoris [n -S]
CLOD, to pelt with clods [v CLODDEDCLODDING
CLOG, to block up [v CLOGGEDCLOGGING
CLON, a group of asexually derived organisms [n -S]
CLOP, to make the sound of a striking hoof [v CLOPPEDCLOPPING
CLOT, to form into a thick mass [v CLOTTEDCLOTTING
CLOU, (French) the main point of interest; a dominant idea [n -S]
CLOW, (Scots) to rake dung [v -ED-ING
CLOY, to gratify beyond desire [v -ED-ING
CLUB, to form an organised group of people [v CLUBBEDCLUBBING
CLUE, to obtain guiding information [v CLUEDCLUEING or CLUING
COAL, to supply with a carbon fuel [v -ED-ING
COAT, to cover with an outer garment [v -ED-ING
COAX, to cajole [v COAXEDCOAXING
COBB, (archaic) a gullesp. the great black-backed gull [n -S]
COBS, COBto strike [v]
COCA, (Quechua) the dried leaf of a South American shrub [n -S]
COCH, (Spenser) a coach [n -ES]
COCK, to tilt to one side [v -ED-ING
COCO, the taro or other edible araceous tuberalso COCCO [n -S]
CODA, (Italian) a passage at the end of a musical composition [n -S]
CODE, to convert into symbols [v CODEDCODING
CODS, CODto hoax or make fun of [v]
COED, a girl student at a coeducational institution [n -S]
COFF, (Scots) to buy [v COFFED or COFTCOFT
COFT, COFF(Scots) to buy [v]
COGS, COGto cheat at dice [v]
COHO, a Pacific salmonalso COHOE [n -S]
COIF, a covering for the headespecially the close-fitting cap of white lawn or silk originally worn by serjeants-at-law [n -S] / to put the hair into a coif
COIL, to wind in even rings [v -ED-ING
COIN, to make metal currency [v -ED-ING
COIR, a fibre obtained from coconut husksalso KYAR [n -S]
COIT, (Australian slang) the buttocksthe backside [n -S]
COKE, to change into a carbon fuel [v COKEDCOKING
COKY, like coke [adj COKIERCOKIEST]
COLA, a genus of West African trees producing nuts used in drugs and for flavouring soft drinksalso KOLA [n -S]
COLD, a respiratory infection [n -S] / having no warmth [adj COLDERCOLDEST
COLE, a plant of the cabbage familyalso COLESEED
COLL, (obsolete) to embracehug [v -ED
COLS, COLa pass in a mountain range [n]
COLT, to cheatdefraud [v -ED
COLY, an African bird [n COLIES]
COMA, (Latin) a spherical cloud of material surrounding the head of a comet [n COMAE or COMAS]
COMB, to separate with a toothed instrument [v -ED-ING
COME, to move toward someone or something [v CAMECOMING
COMM, as in comm badgea small wearable badge-shaped radio transmitter [n -S]
COMP, to work as a compositor [v -ED-ING
COMS, short for combinations [n]
COND, CONto study carefully [v]
CONE, to bear cones [v CONEDCONING
CONF, an online conference [n -S]
CONI, CONUS(Latin) a structure or organ resembling a cone [n]
CONK, to hit on the headalso KONK [v -ED
CONN, to direct the steering of a ship [v -ED-ING
CONS, CONto study carefully [v]
CONY, a rabbitalso CONEY [n CONIES]
COOF, (Scots) a doltalso CUIF [n -S]
COOK, to prepare food by heating [v -ED-ING
COOL, to lower the temperature of [v -ED-ING
COOM, to begrime with coaldust [v -ED-ING
COON, a raccoon [n -S]
COOP, to confine [v -ED-ING
COOS, COOto make the sound of a dove [v]
COOT, a water birdblack with a white frontal shield [n -S]
COPE, to deal with [v COPEDCOPING
COPS, COPto capture [v]
COPY, to imitate [v COPIEDCOPYING
CORD, to fasten with a thin rope [v -ED-ING
CORE, to remove the central part of [v COREDCORING
CORF, a coalminer's basketalso CAUF [n CORVES]
CORK, to stop up [v -ED-ING
CORM, the swollen subterranean part of a stem [n -S]
CORN, to preserve with salt [v -ED-ING
CORS, CORa Hebrew measure [n]
CORY, (Romany) the penisalso COREY [n CORIES]
COSE, to make oneself cosy [v COSEDCOSING
COSH, to bludgeon [v -ED-ING
COSS, (Hindi) a measure of distance in Indiaalso KOS
COST, to estimate a price for production of [v -ED-ING
COSY, to attempt to get on friendly termsalso COZY [v COSIED
COTE, to pass by; to outstrip (as one dog another) [v COTEDCOTING
COTH, (short for) hyperbolic cotangent [n -S]
COTS, COT [n]
COTT, (Spenser) a small boat [n -S]
COUP, (Scots) to overturnturn up
COUR, (obsolete) to cover [v COURED or COURDCOURING
COVE, to curve over or inward [v COVEDCOVING
COWK, (dialect) to retchfeel nauseated [v -ED
COWL, to cover with a hood [v -ED-ING
COWP, (Scots) to overturnturn up
COWS, COWto subdue [v]
COWY, suggestive of a cow [adj COWIERCOWIEST]
COXA, (Latin) the first joint of the leg of an insect or crustacean [n COXAE]
COXY, self-importantalso COCKSY [adj COXIER
COYS, COYto affect coyness [v]
COZE, to converse in a friendly mannerchat [v COZED
COZY, to attempt to get on friendly termsalso COSY [v COZIED
CRAB, a marine crustacean [n -S] / to obstructfrustrate [v CRABBED
CRAG, a large jagged rock [n -S]
CRAM, to pack tightly [v CRAMMEDCRAMMING
CRAN, a measure of capacity for landed herrings [n -S]
CRAP, to defecate [v CRAPPEDCRAPPING
CRAW, the stomach of an animal [n -S]
CRAY, (colloq.) crazy [adj CRAYERCRAYEST] / a crayfish [n -S]
CRED, (short for) credibility [n -S]
CREE, to soften by boiling [v CREEDCREEING
CREM, (colloquial) a crematorium [n -S]
CREW, to serve aboard a ship [v -ED-ING
CRIA, the offspring of a llama [n -S]
CRIB, to confine closely [v CRIBBEDCRIBBING
CRIM, (Australian slang) a criminal [n -S]
CRIP, (colloquial) a cripple [n -S]
CRIS, (Malay) a dagger or short sword used by the Malayscommonly having a serpentine blade
CRIT, (short for) criticism [n -S]
CROC, (short for) crocodile [n -S]
CROG, (dialect) to ride as a passenger on a bicycle [v CROGGEDCROGGING
CRON, in computinga command used to schedule a job that is executed at a certain time
CROP, to cut off short [v CROPPEDCROPPING
CROW, to gloatexult [v -ED
CRUD, to be blocked with filth [v CRUDDEDCRUDDING
CRUE, (Milton) crew [n -S]
CRUS, (Latin) a part of a legthe shank [n CRURA]
CRUX, (Latin) a basic or decisive point [n CRUXES or CRUCES]
CUBE, to raise to the third power [v CUBEDCUBING
CUBS, CUBto bring forth young [v]
CUDS, CUDfood brought back to be chewed again [n]
CUED, CUEto prompt an actor [v]
CUES, CUEto prompt an actor [v]
CUFF, to strike with the open hand [v -ED-ING
CUIF, (Scots) a louta dolt
CUIT, (Scots) the ankle [n -S]
CUKE, (slang) a cucumber [n -S]
CULL, to select from others [v -ED-ING
CULM, the stem of grass or sedge [n -S] / to form a culm [v -ED-ING
CULT, a religious society [n -S]
CUMS, CUM(vulgar) to ejaculate sperm [v]
CUNT, (offensive slang) a taboo word for the female pudendum [n -S]
CUPS, CUPto put into a small
CURB, to restrain [v -ED-ING
CURD, to curdle [v -ED-ING
CURE, to restore to health [v CUREDCURING
CURF, an incision made by a cutting toolalso KERF [n -S]
CURL, to form into ringlets [v -ED-ING
CURN, (Scots) a graina small quantity
CURR, to make a purring sound [v -ED-ING
CURS, CURa worthless mongrel dog
CURT, abrupt [adj CURTERCURTEST
CUSH, the cushion in billiards [n -ES]
CUSK, a kind of marine food fishaka torsk or burbot [n -S]
CUSP, a toothlike meeting of two branches of a curvealso CUSPIS [n -S]
CUSS, (colloquial) to curse [v CUSSEDCUSSING
CUTE, pleasingly attractive [adj CUTERCUTEST
CUTS, CUTto make an incision in; to reduce [v]
CWMS, CWM(Welsh) a deep basin on a mountain
CYAN, a greenish-blue colour [n -S]
CYMA, (Latin) a curved mouldingalso CYMATIUM [n CYMAS or CYMAE]
CYME, a type of flower cluster [n -S]
CYST, a sac [n -S]
CYTE, in biologya cell [n -S]
CZAR, (Russian) an emperor or kingalso TSAR
DAAL, (Hindi) the pigeon peaa pealike plant cultivated in India and the tropics
DABS, DABto touch lightly [v]
DACE, a small river fish of the carp family and chub genus [n -S]
DACK, (Australian slang) to remove the trousers fromdebag [v -ED
DADA, an artistic and literary movement [n -S]
DADO, an ornamental groove [n DADOS or DADOES] / to set into a groove [v -ED-ING
DADS, DADto dash against [v]
DAES, DAE(Scots) to do [v]
DAFF, to play the fool [v -ED-ING
DAFT, insane [adj DAFTERDAFTEST
DAGO, (offensive) a man of ItalianSpanish or Portuguese origin [n DAGOS or DAGOES]
DAGS, DAGto remove clotted tufts of wool from a sheep [v]
DAHL, (Hindi) an Indian name for a lentilalso DAAL
